Step,X,Y,Z,Species
0,21.2325,34.6425,5.5875,FSDEE
0,21.2325,32.4075,7.8225,FSDEE
0,21.2325,34.6425,7.8225,LiFSI
0,22.35,31.29,4.47,Li_Metal
0,24.585,33.525,6.705,Li_Metal
0,24.585,33.525,4.47,FSDEE
0,24.585,31.29,6.705,FSDEE
0,22.35,33.525,6.705,FSDEE
0,24.585,31.29,4.47,FSDEE
0,22.35,33.525,4.47,FSDEE
0,22.35,31.29,6.705,FSDEE
0,23.4675,32.4075,5.5875,FSDEE
0,25.7025,32.4075,5.5875,LiFSI
0,25.7025,34.6425,5.5875,FSDEE
0,25.7025,32.4075,7.8225,FSDEE
0,23.4675,34.6425,7.8225,FSDEE
0,26.82,31.29,4.47,Li_Metal
0,29.055,33.525,6.705,Li_Metal
0,29.055,31.29,6.705,FSDEE
0,26.82,33.525,6.705,LiFSI
0,29.055,31.29,4.47,FSDEE
0,26.82,33.525,4.47,FSDEE
0,27.9375,32.4075,5.5875,FSDEE
0,30.1725,32.4075,5.5875,FSDEE
0,27.9375,32.4075,7.8225,LiFSI
0,30.1725,34.6425,5.5875,FSDEE
0,30.1725,32.4075,7.8225,LiFSI
0,27.9375,34.6425,7.8225,FSDEE
0,31.29,31.29,4.47,Li_Metal
0,33.525,33.525,6.705,Li_Metal
0,33.525,33.525,4.47,FSDEE
0,33.525,31.29,6.705,FSDEE
0,31.29,33.525,6.705,FSDEE
0,33.525,31.29,4.47,FSDEE
0,31.29,33.525,4.47,FSDEE
0,32.4075,32.4075,5.5875,FSDEE
0,34.6425,32.4075,5.5875,LiFSI
0,32.4075,34.6425,5.5875,FSDEE
0,34.6425,34.6425,5.5875,FSDEE
0,34.6425,32.4075,7.8225,FSDEE
0,32.4075,34.6425,7.8225,FSDEE
0,34.6425,34.6425,7.8225,FSDEE
0,35.76,31.29,4.47,Li_Metal
0,37.995,33.525,6.705,Li_Metal
0,37.995,31.29,6.705,FSDEE
0,35.76,33.525,6.705,FSDEE
0,37.995,31.29,4.47,LiFSI
0,35.76,33.525,4.47,FSDEE
0,39.1125,32.4075,5.5875,FSDEE
0,36.8775,34.6425,5.5875,LiFSI
0,36.8775,32.4075,7.8225,FSDEE
0,39.1125,34.6425,5.5875,FSDEE
0,39.1125,32.4075,7.8225,FSDEE
0,36.8775,34.6425,7.8225,FSDEE
0,39.1125,34.6425,7.8225,LiFSI
0,40.23,31.29,4.47,Li_Metal
0,42.465,33.525,6.705,Li_Metal
0,42.465,33.525,4.47,FSDEE
0,40.23,33.525,6.705,FSDEE
0,42.465,31.29,4.47,FSDEE
0,40.23,33.525,4.47,FSDEE
0,40.23,31.29,6.705,LiFSI
0,41.3475,32.4075,5.5875,LiFSI
0,43.5825,32.4075,5.5875,FSDEE
0,41.3475,34.6425,5.5875,LiFSI
0,41.3475,32.4075,7.8225,FSDEE
0,43.5825,34.6425,5.5875,FSDEE
0,41.3475,34.6425,7.8225,FSDEE
0,43.5825,34.6425,7.8225,FSDEE
0,0,35.76,4.47,Li_Metal
0,2.235,37.995,6.705,Li_Metal
0,2.235,37.995,4.47,FSDEE
0,2.235,35.76,6.705,LiFSI
0,0,37.995,6.705,FSDEE
0,2.235,35.76,4.47,FSDEE
0,0,37.995,4.47,FSDEE
0,3.3525,36.8775,5.5875,FSDEE
0,1.1175,39.1125,5.5875,LiFSI
0,1.1175,36.8775,7.8225,FSDEE
0,3.3525,39.1125,5.5875,FSDEE
0,3.3525,39.1125,7.8225,FSDEE
0,4.47,35.76,4.47,Li_Metal
0,6.705,37.995,6.705,Li_Metal
0,6.705,37.995,4.47,FSDEE
0,6.705,35.76,6.705,FSDEE
0,4.47,37.995,6.705,FSDEE
0,4.47,37.995,4.47,LiFSI
0,4.47,35.76,6.705,FSDEE
0,5.5875,36.8775,5.5875,FSDEE
0,5.5875,39.1125,5.5875,FSDEE
0,5.5875,36.8775,7.8225,FSDEE
0,7.8225,39.1125,5.5875,LiFSI
0,7.8225,36.8775,7.8225,FSDEE
0,7.8225,39.1125,7.8225,FSDEE
0,8.94,35.76,4.47,Li_Metal
0,11.175,37.995,6.705,Li_Metal
0,11.175,37.995,4.47,FSDEE
0,11.175,35.76,6.705,FSDEE
0,8.94,37.995,6.705,FSDEE
0,11.175,35.76,4.47,FSDEE
0,8.94,37.995,4.47,FSDEE
0,10.0575,36.8775,5.5875,FSDEE
0,12.2925,36.8775,5.5875,FSDEE
0,10.0575,36.8775,7.8225,FSDEE
0,12.2925,36.8775,7.8225,FSDEE
0,10.0575,39.1125,7.8225,FSDEE
0,12.2925,39.1125,7.8225,FSDEE
0,13.41,35.76,4.47,Li_Metal
0,15.645,37.995,6.705,Li_Metal
0,15.645,37.995,4.47,FSDEE
0,15.645,35.76,6.705,FSDEE
0,13.41,37.995,6.705,LiFSI
0,13.41,37.995,4.47,FSDEE
0,13.41,35.76,6.705,FSDEE
0,16.7625,36.8775,5.5875,FSDEE
0,14.5275,36.8775,7.8225,FSDEE
0,16.7625,39.1125,5.5875,FSDEE
0,16.7625,36.8775,7.8225,FSDEE
0,14.5275,39.1125,7.8225,FSDEE
0,17.88,35.76,4.47,Li_Metal
0,20.115,37.995,6.705,Li_Metal
0,20.115,37.995,4.47,FSDEE
0,20.115,35.76,6.705,FSDEE
0,17.88,37.995,6.705,FSDEE
0,20.115,35.76,4.47,FSDEE
0,17.88,35.76,6.705,LiFSI
0,18.9975,36.8775,5.5875,FSDEE
0,21.2325,36.8775,5.5875,FSDEE
0,18.9975,39.1125,5.5875,FSDEE
0,18.9975,36.8775,7.8225,FSDEE
0,21.2325,36.8775,7.8225,FSDEE
0,18.9975,39.1125,7.8225,LiFSI
0,21.2325,39.1125,7.8225,FSDEE
0,22.35,35.76,4.47,Li_Metal
0,24.585,37.995,6.705,Li_Metal
0,24.585,37.995,4.47,FSDEE
0,24.585,35.76,6.705,FSDEE
0,22.35,37.995,6.705,FSDEE
0,24.585,35.76,4.47,LiFSI
0,22.35,37.995,4.47,FSDEE
0,22.35,35.76,6.705,LiFSI
0,23.4675,36.8775,5.5875,FSDEE
0,25.7025,36.8775,5.5875,FSDEE
0,23.4675,39.1125,5.5875,FSDEE
0,23.4675,36.8775,7.8225,LiFSI
0,23.4675,39.1125,7.8225,FSDEE
0,25.7025,39.1125,7.8225,LiFSI
0,26.82,35.76,4.47,Li_Metal
0,29.055,37.995,6.705,Li_Metal
0,29.055,37.995,4.47,FSDEE
0,29.055,35.76,6.705,FSDEE
0,26.82,37.995,6.705,FSDEE
0,29.055,35.76,4.47,FSDEE
0,26.82,37.995,4.47,FSDEE
0,26.82,35.76,6.705,FSDEE
0,27.9375,36.8775,5.5875,FSDEE
0,30.1725,36.8775,5.5875,FSDEE
0,27.9375,39.1125,5.5875,FSDEE
0,27.9375,36.8775,7.8225,FSDEE
0,30.1725,39.1125,5.5875,FSDEE
0,30.1725,36.8775,7.8225,FSDEE
0,27.9375,39.1125,7.8225,LiFSI
0,30.1725,39.1125,7.8225,FSDEE
0,31.29,35.76,4.47,Li_Metal
0,33.525,37.995,6.705,Li_Metal
0,33.525,37.995,4.47,FSDEE
0,33.525,35.76,6.705,FSDEE
0,31.29,37.995,6.705,LiFSI
0,33.525,35.76,4.47,FSDEE
0,31.29,35.76,6.705,FSDEE
0,32.4075,36.8775,5.5875,FSDEE
0,34.6425,36.8775,5.5875,FSDEE
0,32.4075,39.1125,5.5875,FSDEE
0,34.6425,36.8775,7.8225,FSDEE
0,34.6425,39.1125,7.8225,FSDEE
0,35.76,35.76,4.47,Li_Metal
0,37.995,37.995,6.705,Li_Metal
0,37.995,37.995,4.47,FSDEE
0,37.995,35.76,6.705,LiFSI
0,35.76,37.995,6.705,FSDEE
0,37.995,35.76,4.47,FSDEE
0,35.76,37.995,4.47,FSDEE
0,35.76,35.76,6.705,LiFSI
0,36.8775,36.8775,5.5875,LiFSI
0,39.1125,36.8775,5.5875,FSDEE
0,36.8775,39.1125,5.5875,FSDEE
0,36.8775,36.8775,7.8225,FSDEE
0,39.1125,39.1125,5.5875,FSDEE
0,39.1125,36.8775,7.8225,FSDEE
0,40.23,35.76,4.47,Li_Metal
0,42.465,37.995,6.705,Li_Metal
0,42.465,37.995,4.47,FSDEE
0,42.465,35.76,6.705,FSDEE
0,40.23,37.995,6.705,FSDEE
0,42.465,35.76,4.47,FSDEE
0,40.23,35.76,6.705,LiFSI
0,41.3475,36.8775,5.5875,FSDEE
0,43.5825,36.8775,5.5875,LiFSI
0,41.3475,36.8775,7.8225,FSDEE
0,43.5825,39.1125,5.5875,FSDEE
0,41.3475,39.1125,7.8225,FSDEE
0,0,40.23,4.47,Li_Metal
0,2.235,42.465,6.705,Li_Metal
0,2.235,42.465,4.47,LiFSI
0,2.235,40.23,6.705,FSDEE
0,0,42.465,6.705,LiFSI
0,2.235,40.23,4.47,FSDEE
0,0,40.23,6.705,FSDEE
0,1.1175,41.3475,5.5875,LiFSI
0,3.3525,41.3475,5.5875,FSDEE
0,1.1175,43.5825,5.5875,FSDEE
0,1.1175,41.3475,7.8225,LiFSI
0,3.3525,41.3475,7.8225,LiFSI
0,1.1175,43.5825,7.8225,FSDEE
0,3.3525,43.5825,7.8225,FSDEE
0,4.47,40.23,4.47,Li_Metal
0,6.705,42.465,6.705,Li_Metal
0,6.705,42.465,4.47,FSDEE
0,6.705,40.23,6.705,FSDEE
0,4.47,42.465,6.705,LiFSI
0,6.705,40.23,4.47,LiFSI
0,4.47,40.23,6.705,FSDEE
0,7.8225,41.3475,5.5875,FSDEE
0,5.5875,43.5825,5.5875,FSDEE
0,5.5875,41.3475,7.8225,FSDEE
0,7.8225,43.5825,5.5875,LiFSI
0,7.8225,41.3475,7.8225,FSDEE
0,5.5875,43.5825,7.8225,FSDEE
0,7.8225,43.5825,7.8225,FSDEE
0,8.94,40.23,4.47,Li_Metal
0,11.175,42.465,6.705,Li_Metal
0,11.175,42.465,4.47,FSDEE
0,8.94,42.465,6.705,LiFSI
0,11.175,40.23,4.47,FSDEE
0,8.94,42.465,4.47,FSDEE
0,8.94,40.23,6.705,FSDEE
0,12.2925,41.3475,5.5875,FSDEE
0,10.0575,43.5825,5.5875,FSDEE
0,10.0575,41.3475,7.8225,FSDEE
0,12.2925,43.5825,5.5875,FSDEE
0,12.2925,41.3475,7.8225,FSDEE
0,10.0575,43.5825,7.8225,FSDEE
0,12.2925,43.5825,7.8225,FSDEE
0,13.41,40.23,4.47,Li_Metal
0,15.645,42.465,6.705,Li_Metal
0,15.645,42.465,4.47,LiFSI
0,15.645,40.23,6.705,FSDEE
0,13.41,42.465,6.705,FSDEE
0,15.645,40.23,4.47,FSDEE
0,13.41,42.465,4.47,FSDEE
0,13.41,40.23,6.705,LiFSI
0,14.5275,41.3475,5.5875,FSDEE
0,16.7625,41.3475,5.5875,FSDEE
0,14.5275,43.5825,5.5875,FSDEE
0,14.5275,41.3475,7.8225,FSDEE
0,16.7625,43.5825,5.5875,FSDEE
0,16.7625,41.3475,7.8225,FSDEE
0,16.7625,43.5825,7.8225,FSDEE
0,17.88,40.23,4.47,Li_Metal
0,20.115,42.465,6.705,Li_Metal
0,20.115,42.465,4.47,LiFSI
0,20.115,40.23,6.705,FSDEE
0,17.88,42.465,6.705,FSDEE
0,20.115,40.23,4.47,FSDEE
0,17.88,42.465,4.47,LiFSI
0,17.88,40.23,6.705,FSDEE
0,18.9975,41.3475,5.5875,FSDEE
0,21.2325,41.3475,5.5875,FSDEE
0,18.9975,43.5825,5.5875,FSDEE
0,18.9975,41.3475,7.8225,FSDEE
0,21.2325,43.5825,5.5875,FSDEE
0,18.9975,43.5825,7.8225,FSDEE
0,21.2325,43.5825,7.8225,FSDEE
0,22.35,40.23,4.47,Li_Metal
0,24.585,42.465,6.705,Li_Metal
0,24.585,42.465,4.47,FSDEE
0,24.585,40.23,6.705,LiFSI
0,22.35,42.465,6.705,FSDEE
0,24.585,40.23,4.47,FSDEE
0,22.35,42.465,4.47,LiFSI
0,22.35,40.23,6.705,LiFSI
0,23.4675,41.3475,5.5875,FSDEE
0,25.7025,41.3475,5.5875,LiFSI
0,23.4675,43.5825,5.5875,LiFSI
0,25.7025,43.5825,5.5875,FSDEE
0,25.7025,41.3475,7.8225,FSDEE
0,23.4675,43.5825,7.8225,FSDEE
0,26.82,40.23,4.47,Li_Metal
0,29.055,42.465,6.705,Li_Metal
0,29.055,42.465,4.47,LiFSI
0,29.055,40.23,6.705,FSDEE
0,29.055,40.23,4.47,LiFSI
0,26.82,42.465,4.47,FSDEE
0,26.82,40.23,6.705,LiFSI
0,27.9375,41.3475,5.5875,LiFSI
0,27.9375,43.5825,5.5875,LiFSI
0,30.1725,43.5825,5.5875,FSDEE
0,30.1725,41.3475,7.8225,FSDEE
0,27.9375,43.5825,7.8225,FSDEE
0,30.1725,43.5825,7.8225,FSDEE
0,31.29,40.23,4.47,Li_Metal
0,33.525,42.465,6.705,Li_Metal
0,33.525,42.465,4.47,FSDEE
0,33.525,40.23,6.705,LiFSI
0,31.29,42.465,6.705,FSDEE
0,31.29,42.465,4.47,LiFSI
0,32.4075,41.3475,5.5875,FSDEE
0,34.6425,41.3475,5.5875,FSDEE
0,32.4075,43.5825,5.5875,LiFSI
0,32.4075,41.3475,7.8225,LiFSI
0,34.6425,43.5825,5.5875,FSDEE
0,34.6425,41.3475,7.8225,FSDEE
0,32.4075,43.5825,7.8225,LiFSI
0,34.6425,43.5825,7.8225,FSDEE
0,35.76,40.23,4.47,Li_Metal
0,37.995,42.465,6.705,Li_Metal
0,37.995,42.465,4.47,FSDEE
0,37.995,40.23,6.705,LiFSI
0,35.76,42.465,4.47,FSDEE
0,36.8775,41.3475,5.5875,FSDEE
0,39.1125,41.3475,5.5875,FSDEE
0,36.8775,43.5825,5.5875,FSDEE
0,36.8775,41.3475,7.8225,FSDEE
0,39.1125,43.5825,5.5875,FSDEE
0,39.1125,41.3475,7.8225,FSDEE
0,36.8775,43.5825,7.8225,FSDEE
0,39.1125,43.5825,7.8225,FSDEE
0,40.23,40.23,4.47,Li_Metal
0,42.465,42.465,6.705,Li_Metal
0,42.465,42.465,4.47,LiFSI
0,40.23,42.465,6.705,FSDEE
0,42.465,40.23,4.47,FSDEE
0,40.23,42.465,4.47,FSDEE
0,40.23,40.23,6.705,FSDEE
0,41.3475,41.3475,5.5875,FSDEE
0,43.5825,41.3475,5.5875,FSDEE
0,41.3475,43.5825,5.5875,FSDEE
0,41.3475,41.3475,7.8225,LiFSI
0,43.5825,43.5825,5.5875,FSDEE
0,41.3475,43.5825,7.8225,FSDEE
0,43.5825,43.5825,7.8225,FSDEE
0,0,0,8.94,Li_Metal
0,2.235,2.235,11.175,Li_Metal
0,2.235,0,11.175,FSDEE
0,0,2.235,11.175,FSDEE
0,2.235,0,8.94,LiFSI
0,0,2.235,8.94,FSDEE
0,0,0,11.175,FSDEE
0,1.1175,1.1175,10.0575,FSDEE
0,3.3525,1.1175,10.0575,FSDEE
0,1.1175,3.3525,10.0575,FSDEE
0,1.1175,1.1175,12.2925,FSDEE
0,3.3525,1.1175,12.2925,FSDEE
0,1.1175,3.3525,12.2925,LiFSI
0,4.47,0,8.94,Li_Metal
0,6.705,2.235,11.175,Li_Metal
0,6.705,2.235,8.94,FSDEE
0,4.47,2.235,11.175,FSDEE
0,4.47,0,11.175,FSDEE
0,5.5875,1.1175,10.0575,FSDEE
0,5.5875,3.3525,10.0575,FSDEE
0,5.5875,1.1175,12.2925,FSDEE
0,7.8225,3.3525,10.0575,LiFSI
0,7.8225,1.1175,12.2925,FSDEE
0,5.5875,3.3525,12.2925,FSDEE
0,7.8225,3.3525,12.2925,FSDEE
0,8.94,0,8.94,Li_Metal
0,11.175,2.235,11.175,Li_Metal
0,11.175,0,11.175,FSDEE
0,8.94,2.235,11.175,FSDEE
0,11.175,0,8.94,FSDEE
0,8.94,2.235,8.94,LiFSI
0,8.94,0,11.175,LiFSI
0,10.0575,1.1175,10.0575,FSDEE
0,12.2925,1.1175,10.0575,FSDEE
0,10.0575,3.3525,10.0575,FSDEE
0,12.2925,1.1175,12.2925,FSDEE
0,13.41,0,8.94,Li_Metal
0,15.645,2.235,11.175,Li_Metal
0,15.645,2.235,8.94,FSDEE
0,15.645,0,11.175,LiFSI
0,13.41,2.235,11.175,FSDEE
0,15.645,0,8.94,FSDEE
0,13.41,2.235,8.94,LiFSI
0,13.41,0,11.175,FSDEE
0,14.5275,1.1175,10.0575,FSDEE
0,16.7625,1.1175,10.0575,LiFSI
0,14.5275,3.3525,10.0575,FSDEE
0,14.5275,1.1175,12.2925,FSDEE
0,16.7625,1.1175,12.2925,FSDEE
0,14.5275,3.3525,12.2925,FSDEE
0,16.7625,3.3525,12.2925,FSDEE
0,17.88,0,8.94,Li_Metal
0,20.115,2.235,11.175,Li_Metal
0,20.115,2.235,8.94,FSDEE
0,20.115,0,11.175,LiFSI
0,17.88,2.235,11.175,FSDEE
0,20.115,0,8.94,FSDEE
0,17.88,0,11.175,FSDEE
0,18.9975,1.1175,10.0575,FSDEE
0,21.2325,1.1175,10.0575,FSDEE
0,18.9975,3.3525,10.0575,FSDEE
0,18.9975,1.1175,12.2925,FSDEE
0,18.9975,3.3525,12.2925,FSDEE
0,22.35,0,8.94,Li_Metal
0,24.585,2.235,11.175,Li_Metal
0,24.585,2.235,8.94,FSDEE
0,24.585,0,11.175,FSDEE
0,22.35,2.235,11.175,FSDEE
0,24.585,0,8.94,FSDEE
0,22.35,2.235,8.94,FSDEE
0,22.35,0,11.175,FSDEE
0,23.4675,1.1175,10.0575,FSDEE
0,25.7025,1.1175,10.0575,LiFSI
0,23.4675,3.3525,10.0575,FSDEE
0,23.4675,1.1175,12.2925,LiFSI
0,25.7025,3.3525,10.0575,FSDEE
0,25.7025,1.1175,12.2925,FSDEE
0,23.4675,3.3525,12.2925,LiFSI
0,25.7025,3.3525,12.2925,FSDEE
0,26.82,0,8.94,Li_Metal
0,29.055,2.235,11.175,Li_Metal
0,29.055,2.235,8.94,FSDEE
0,29.055,0,11.175,FSDEE
0,26.82,2.235,11.175,FSDEE
0,26.82,2.235,8.94,FSDEE
0,26.82,0,11.175,FSDEE
0,27.9375,1.1175,10.0575,FSDEE
0,30.1725,1.1175,10.0575,FSDEE
0,27.9375,3.3525,10.0575,FSDEE
0,30.1725,3.3525,10.0575,LiFSI
0,30.1725,1.1175,12.2925,FSDEE
0,27.9375,3.3525,12.2925,LiFSI
0,30.1725,3.3525,12.2925,FSDEE
0,31.29,0,8.94,Li_Metal
0,33.525,2.235,11.175,Li_Metal
0,33.525,2.235,8.94,FSDEE
0,33.525,0,8.94,FSDEE
0,32.4075,1.1175,10.0575,LiFSI
0,34.6425,1.1175,10.0575,LiFSI
0,32.4075,3.3525,10.0575,LiFSI
0,32.4075,1.1175,12.2925,FSDEE
0,34.6425,1.1175,12.2925,FSDEE
0,32.4075,3.3525,12.2925,FSDEE
0,34.6425,3.3525,12.2925,LiFSI
0,35.76,0,8.94,Li_Metal
0,37.995,2.235,11.175,Li_Metal
0,37.995,2.235,8.94,FSDEE
0,37.995,0,11.175,FSDEE
0,35.76,2.235,8.94,FSDEE
0,36.8775,1.1175,10.0575,FSDEE
0,39.1125,1.1175,10.0575,FSDEE
0,36.8775,1.1175,12.2925,FSDEE
0,39.1125,1.1175,12.2925,FSDEE
0,36.8775,3.3525,12.2925,FSDEE
0,39.1125,3.3525,12.2925,FSDEE
0,40.23,0,8.94,Li_Metal
0,42.465,2.235,11.175,Li_Metal
0,42.465,2.235,8.94,FSDEE
0,42.465,0,11.175,LiFSI
0,40.23,2.235,11.175,FSDEE
0,42.465,0,8.94,FSDEE
0,40.23,2.235,8.94,FSDEE
0,40.23,0,11.175,FSDEE
0,41.3475,1.1175,10.0575,FSDEE
0,43.5825,1.1175,10.0575,FSDEE
0,41.3475,1.1175,12.2925,FSDEE
0,43.5825,3.3525,10.0575,FSDEE
0,43.5825,1.1175,12.2925,FSDEE
0,41.3475,3.3525,12.2925,LiFSI
0,0,4.47,8.94,Li_Metal
0,2.235,6.705,11.175,Li_Metal
0,2.235,6.705,8.94,FSDEE
0,2.235,4.47,11.175,LiFSI
0,2.235,4.47,8.94,LiFSI
0,0,6.705,8.94,FSDEE
0,0,4.47,11.175,FSDEE
0,1.1175,5.5875,10.0575,FSDEE
0,1.1175,7.8225,10.0575,LiFSI
0,1.1175,5.5875,12.2925,FSDEE
0,3.3525,7.8225,10.0575,LiFSI
0,3.3525,5.5875,12.2925,FSDEE
0,1.1175,7.8225,12.2925,FSDEE
0,4.47,4.47,8.94,Li_Metal
0,6.705,6.705,11.175,Li_Metal
0,6.705,6.705,8.94,FSDEE
0,6.705,4.47,11.175,LiFSI
0,4.47,6.705,11.175,LiFSI
0,6.705,4.47,8.94,FSDEE
0,4.47,4.47,11.175,FSDEE
0,5.5875,5.5875,10.0575,FSDEE
0,7.8225,5.5875,10.0575,LiFSI
0,5.5875,7.8225,10.0575,FSDEE
0,5.5875,5.5875,12.2925,FSDEE
0,7.8225,5.5875,12.2925,LiFSI
0,5.5875,7.8225,12.2925,FSDEE
0,7.8225,7.8225,12.2925,FSDEE
0,8.94,4.47,8.94,Li_Metal
0,11.175,6.705,11.175,Li_Metal
0,11.175,6.705,8.94,FSDEE
0,11.175,4.47,11.175,FSDEE
0,11.175,4.47,8.94,LiFSI
0,8.94,6.705,8.94,FSDEE
0,8.94,4.47,11.175,FSDEE
0,10.0575,5.5875,10.0575,FSDEE
0,12.2925,5.5875,10.0575,FSDEE
0,10.0575,7.8225,10.0575,FSDEE
0,10.0575,5.5875,12.2925,FSDEE
0,12.2925,7.8225,10.0575,FSDEE
0,12.2925,5.5875,12.2925,FSDEE
0,12.2925,7.8225,12.2925,FSDEE
0,13.41,4.47,8.94,Li_Metal
0,15.645,6.705,11.175,Li_Metal
0,15.645,4.47,11.175,LiFSI
0,13.41,6.705,11.175,FSDEE
0,15.645,4.47,8.94,FSDEE
0,13.41,6.705,8.94,FSDEE
0,14.5275,5.5875,10.0575,FSDEE
0,16.7625,5.5875,10.0575,FSDEE
0,14.5275,7.8225,10.0575,FSDEE
0,16.7625,5.5875,12.2925,LiFSI
0,14.5275,7.8225,12.2925,LiFSI
0,17.88,4.47,8.94,Li_Metal
0,20.115,6.705,11.175,Li_Metal
0,20.115,6.705,8.94,LiFSI
0,20.115,4.47,11.175,FSDEE
0,20.115,4.47,8.94,FSDEE
0,17.88,6.705,8.94,FSDEE
0,17.88,4.47,11.175,FSDEE
0,18.9975,5.5875,10.0575,LiFSI
0,21.2325,5.5875,10.0575,FSDEE
0,18.9975,7.8225,10.0575,FSDEE
0,18.9975,5.5875,12.2925,FSDEE
0,21.2325,7.8225,10.0575,FSDEE
0,21.2325,5.5875,12.2925,FSDEE
0,18.9975,7.8225,12.2925,FSDEE
0,22.35,4.47,8.94,Li_Metal
0,24.585,6.705,11.175,Li_Metal
0,24.585,6.705,8.94,FSDEE
0,22.35,6.705,11.175,FSDEE
0,24.585,4.47,8.94,FSDEE
0,22.35,6.705,8.94,FSDEE
0,22.35,4.47,11.175,FSDEE
0,25.7025,5.5875,10.0575,FSDEE
0,23.4675,7.8225,10.0575,FSDEE
0,25.7025,5.5875,12.2925,FSDEE
0,23.4675,7.8225,12.2925,LiFSI
0,25.7025,7.8225,12.2925,FSDEE
0,26.82,4.47,8.94,Li_Metal
0,29.055,6.705,11.175,Li_Metal
0,29.055,4.47,11.175,LiFSI
0,26.82,6.705,11.175,LiFSI
0,29.055,4.47,8.94,FSDEE
0,26.82,6.705,8.94,FSDEE
0,26.82,4.47,11.175,FSDEE
0,27.9375,5.5875,10.0575,FSDEE
0,30.1725,5.5875,10.0575,LiFSI
0,27.9375,7.8225,10.0575,FSDEE
0,27.9375,5.5875,12.2925,FSDEE
0,30.1725,7.8225,10.0575,FSDEE
0,27.9375,7.8225,12.2925,FSDEE
0,30.1725,7.8225,12.2925,FSDEE
0,31.29,4.47,8.94,Li_Metal
0,33.525,6.705,11.175,Li_Metal
0,33.525,6.705,8.94,FSDEE
0,33.525,4.47,11.175,FSDEE
0,31.29,6.705,11.175,FSDEE
0,33.525,4.47,8.94,FSDEE
0,31.29,6.705,8.94,FSDEE
0,31.29,4.47,11.175,FSDEE
0,32.4075,5.5875,10.0575,LiFSI
0,32.4075,7.8225,10.0575,LiFSI
0,34.6425,5.5875,12.2925,LiFSI
0,32.4075,7.8225,12.2925,FSDEE
0,34.6425,7.8225,12.2925,FSDEE
0,35.76,4.47,8.94,Li_Metal
0,37.995,6.705,11.175,Li_Metal
0,37.995,6.705,8.94,FSDEE
0,37.995,4.47,11.175,FSDEE
0,35.76,6.705,11.175,LiFSI
0,37.995,4.47,8.94,FSDEE
0,35.76,6.705,8.94,FSDEE
0,35.76,4.47,11.175,FSDEE
0,36.8775,5.5875,10.0575,LiFSI
0,39.1125,5.5875,10.0575,FSDEE
0,36.8775,7.8225,10.0575,LiFSI
0,36.8775,5.5875,12.2925,FSDEE
0,39.1125,5.5875,12.2925,LiFSI
0,36.8775,7.8225,12.2925,LiFSI
0,39.1125,7.8225,12.2925,LiFSI
0,40.23,4.47,8.94,Li_Metal
0,42.465,6.705,11.175,Li_Metal
0,42.465,4.47,8.94,LiFSI
0,40.23,6.705,8.94,FSDEE
0,40.23,4.47,11.175,FSDEE
0,43.5825,5.5875,10.0575,LiFSI
0,41.3475,7.8225,10.0575,LiFSI
0,41.3475,5.5875,12.2925,FSDEE
0,43.5825,7.8225,10.0575,FSDEE
0,43.5825,5.5875,12.2925,FSDEE
0,41.3475,7.8225,12.2925,FSDEE
0,43.5825,7.8225,12.2925,FSDEE
0,0,8.94,8.94,Li_Metal
0,2.235,11.175,11.175,Li_Metal
0,2.235,8.94,11.175,LiFSI
0,0,11.175,11.175,FSDEE
0,2.235,8.94,8.94,LiFSI
0,0,11.175,8.94,LiFSI
0,0,8.94,11.175,FSDEE
0,1.1175,10.0575,10.0575,FSDEE
0,3.3525,10.0575,10.0575,FSDEE
0,1.1175,12.2925,10.0575,LiFSI
0,1.1175,10.0575,12.2925,FSDEE
0,3.3525,12.2925,10.0575,FSDEE
0,3.3525,10.0575,12.2925,FSDEE
0,1.1175,12.2925,12.2925,FSDEE
0,3.3525,12.2925,12.2925,FSDEE
0,4.47,8.94,8.94,Li_Metal
0,6.705,11.175,11.175,Li_Metal
0,6.705,11.175,8.94,FSDEE
0,6.705,8.94,11.175,FSDEE
0,6.705,8.94,8.94,FSDEE
0,4.47,11.175,8.94,FSDEE
0,4.47,8.94,11.175,FSDEE
0,5.5875,10.0575,10.0575,FSDEE
0,7.8225,10.0575,10.0575,FSDEE
0,5.5875,12.2925,10.0575,LiFSI
0,5.5875,10.0575,12.2925,FSDEE
0,7.8225,12.2925,10.0575,FSDEE
0,7.8225,10.0575,12.2925,FSDEE
0,5.5875,12.2925,12.2925,FSDEE
0,7.8225,12.2925,12.2925,FSDEE
0,8.94,8.94,8.94,Li_Metal
0,11.175,11.175,11.175,Li_Metal
0,11.175,11.175,8.94,FSDEE
0,8.94,11.175,11.175,FSDEE
0,10.0575,10.0575,10.0575,FSDEE
0,12.2925,10.0575,10.0575,FSDEE
0,10.0575,12.2925,10.0575,FSDEE
0,12.2925,12.2925,10.0575,LiFSI
0,12.2925,10.0575,12.2925,FSDEE
0,10.0575,12.2925,12.2925,FSDEE
0,12.2925,12.2925,12.2925,FSDEE
0,13.41,8.94,8.94,Li_Metal
0,15.645,11.175,11.175,Li_Metal
0,15.645,11.175,8.94,FSDEE
0,15.645,8.94,11.175,LiFSI
0,13.41,11.175,11.175,FSDEE
0,15.645,8.94,8.94,LiFSI
0,13.41,11.175,8.94,FSDEE
0,14.5275,10.0575,10.0575,LiFSI
0,16.7625,10.0575,10.0575,FSDEE
